date,datetime,SACTMIN,SPOSTMIN
01/17/2015,2015-01-17 11:05:08,,50
01/17/2015,2015-01-17 11:10:06,,50
01/17/2015,2015-01-17 11:15:07,,40
01/17/2015,2015-01-17 11:20:05,,35
01/17/2015,2015-01-17 11:25:05,,35
01/17/2015,2015-01-17 11:30:06,,30
01/17/2015,2015-01-17 11:35:05,,30
01/17/2015,2015-01-17 11:40:05,,25
01/17/2015,2015-01-17 11:45:05,,25
01/17/2015,2015-01-17 11:50:06,,35
01/17/2015,2015-01-17 11:55:05,,35
01/17/2015,2015-01-17 12:00:06,,25
01/17/2015,2015-01-17 12:05:05,,30
01/17/2015,2015-01-17 12:10:05,,30
01/17/2015,2015-01-17 12:15:06,,30
01/17/2015,2015-01-17 12:20:06,,30
01/17/2015,2015-01-17 12:25:06,,35
01/17/2015,2015-01-17 12:30:06,,35
01/17/2015,2015-01-17 12:35:05,,30
01/17/2015,2015-01-17 12:40:06,,30
01/17/2015,2015-01-17 12:45:05,,30
01/17/2015,2015-01-17 12:50:05,,30
01/17/2015,2015-01-17 12:55:05,,30
01/17/2015,2015-01-17 13:00:06,,30
01/17/2015,2015-01-17 13:05:06,,30
01/17/2015,2015-01-17 13:10:06,,45
01/17/2015,2015-01-17 13:15:06,,40
01/17/2015,2015-01-17 13:20:05,,40
01/17/2015,2015-01-17 13:25:06,,40
01/17/2015,2015-01-17 13:30:05,,40
01/17/2015,2015-01-17 13:35:05,,40
01/17/2015,2015-01-17 13:40:06,,40
01/17/2015,2015-01-17 13:45:05,,40
01/17/2015,2015-01-17 13:50:06,,30
01/17/2015,2015-01-17 13:55:05,,40
01/17/2015,2015-01-17 14:00:06,,30
01/17/2015,2015-01-17 14:05:05,,30
01/17/2015,2015-01-17 14:10:05,,30
01/17/2015,2015-01-17 14:15:06,,30
01/17/2015,2015-01-17 14:20:05,,35
01/17/2015,2015-01-17 14:25:05,,35
01/17/2015,2015-01-17 14:30:06,,40
01/17/2015,2015-01-17 14:35:05,,40
01/17/2015,2015-01-17 14:40:05,,50
01/17/2015,2015-01-17 14:45:05,,50
01/17/2015,2015-01-17 14:50:06,,50
01/17/2015,2015-01-17 14:55:05,,50
01/17/2015,2015-01-17 15:00:10,,40
01/17/2015,2015-01-17 15:05:05,,40
01/17/2015,2015-01-17 15:10:06,,40
01/17/2015,2015-01-17 15:15:06,,30
01/17/2015,2015-01-17 15:20:06,,30
01/17/2015,2015-01-17 15:25:05,,30
01/17/2015,2015-01-17 15:30:05,,30
01/17/2015,2015-01-17 15:35:05,,30
01/17/2015,2015-01-17 15:40:06,,30
01/17/2015,2015-01-17 15:45:06,,30
01/17/2015,2015-01-17 15:50:06,,30
01/17/2015,2015-01-17 15:55:05,,30
01/17/2015,2015-01-17 16:00:06,,60
01/17/2015,2015-01-17 16:05:05,,35
01/17/2015,2015-01-17 16:10:05,,40
01/17/2015,2015-01-17 16:15:05,,45
01/17/2015,2015-01-17 16:20:06,,45
01/17/2015,2015-01-17 16:25:05,,45
01/17/2015,2015-01-17 16:30:05,,40
01/17/2015,2015-01-17 16:35:05,,40
01/17/2015,2015-01-17 16:40:05,,40
01/17/2015,2015-01-17 16:45:05,,45
01/17/2015,2015-01-17 16:50:06,,40
01/17/2015,2015-01-17 16:55:05,,30
01/17/2015,2015-01-17 17:00:07,,35
01/17/2015,2015-01-17 17:05:07,,35
01/17/2015,2015-01-17 17:10:06,,35
01/17/2015,2015-01-17 17:15:07,,30
01/17/2015,2015-01-17 17:20:08,,30
01/17/2015,2015-01-17 17:25:06,,35
01/17/2015,2015-01-17 17:30:06,,35
01/17/2015,2015-01-17 17:35:05,,35
01/17/2015,2015-01-17 17:40:06,,35
01/17/2015,2015-01-17 17:45:05,,35
01/17/2015,2015-01-17 17:50:06,,40
01/17/2015,2015-01-17 17:55:06,,40
01/17/2015,2015-01-17 18:00:06,,40
01/17/2015,2015-01-17 18:05:05,,40
01/17/2015,2015-01-17 18:10:06,,40
01/17/2015,2015-01-17 18:15:06,,40
01/17/2015,2015-01-17 18:20:05,,35
01/17/2015,2015-01-17 18:25:05,,35
01/17/2015,2015-01-17 18:30:06,,35
01/17/2015,2015-01-17 18:35:05,,30
01/17/2015,2015-01-17 18:40:05,,35
01/17/2015,2015-01-17 18:45:05,,35
01/17/2015,2015-01-17 18:50:05,,35
01/17/2015,2015-01-17 18:55:05,,25
01/17/2015,2015-01-17 19:00:11,,25
01/17/2015,2015-01-17 19:05:06,,25
01/17/2015,2015-01-17 19:10:06,,25
01/17/2015,2015-01-17 19:15:06,,30
01/17/2015,2015-01-17 19:20:06,,30
01/17/2015,2015-01-17 19:25:06,,25
01/17/2015,2015-01-17 19:30:05,,25
01/17/2015,2015-01-17 19:35:06,,25
01/17/2015,2015-01-17 19:40:05,,30
01/17/2015,2015-01-17 19:45:05,,30
01/17/2015,2015-01-17 19:50:06,,30
01/17/2015,2015-01-17 19:55:05,,35
01/17/2015,2015-01-17 20:00:04,,30
01/17/2015,2015-01-17 20:05:05,,30
01/17/2015,2015-01-17 20:10:05,,35
01/17/2015,2015-01-17 20:11:38,,15
01/17/2015,2015-01-17 20:15:06,,35
01/17/2015,2015-01-17 20:20:05,,30
01/17/2015,2015-01-17 20:25:05,,30
01/17/2015,2015-01-17 20:30:06,,30
01/17/2015,2015-01-17 20:35:05,,30
01/17/2015,2015-01-17 20:40:05,,30
01/17/2015,2015-01-17 20:45:05,,25
