,Datetime,Waiting Time
146,2018-06-10 16:56:06,0.0
147,2018-06-10 17:00:11,0.0
148,2018-06-10 17:07:06,0.0
149,2018-06-10 17:14:06,0.0
150,2018-06-10 17:21:07,0.0
151,2018-06-10 17:27:07,0.0
152,2018-06-10 17:35:06,0.0
153,2018-06-10 17:42:07,0.0
154,2018-06-10 17:49:06,0.0
155,2018-06-10 17:56:06,0.0
156,2018-06-10 18:00:13,0.0
157,2018-06-11 12:35:07,0.0
158,2018-06-11 12:42:07,0.0
159,2018-06-11 12:49:06,0.0
160,2018-06-11 12:56:06,0.0
161,2018-06-11 13:00:11,0.0
162,2018-06-11 13:07:08,0.0
163,2018-06-11 13:14:07,0.0
164,2018-06-11 13:21:06,0.0
165,2018-06-11 13:27:07,0.0
166,2018-06-11 13:35:07,0.0
167,2018-06-11 13:42:07,0.0
168,2018-06-11 13:49:06,0.0
169,2018-06-11 13:56:06,0.0
170,2018-06-11 14:00:13,0.0
171,2018-06-11 14:07:06,0.0
172,2018-06-11 14:14:07,0.0
173,2018-06-11 14:21:07,0.0
174,2018-06-11 14:27:06,0.0
175,2018-06-11 14:35:06,0.0
176,2018-06-11 14:42:06,0.0
177,2018-06-11 14:49:07,0.0
178,2018-06-11 14:56:06,0.0
179,2018-06-11 15:00:11,0.0
180,2018-06-11 15:07:06,0.0
181,2018-06-11 15:14:06,0.0
182,2018-06-11 15:21:07,0.0
183,2018-06-11 15:27:06,0.0
184,2018-06-11 15:35:06,0.0
185,2018-06-11 15:42:06,0.0
186,2018-06-11 15:49:06,0.0
187,2018-06-11 15:56:06,0.0
188,2018-06-11 16:00:14,0.0
189,2018-06-11 16:07:07,0.0
190,2018-06-11 16:14:06,0.0
191,2018-06-11 16:21:06,0.0
192,2018-06-11 16:27:07,0.0
193,2018-06-11 16:35:06,0.0
194,2018-06-11 16:42:06,0.0
195,2018-06-11 16:49:07,0.0
196,2018-06-11 16:56:07,0.0
197,2018-06-11 17:00:11,0.0
198,2018-06-11 17:07:06,0.0
199,2018-06-11 17:14:06,0.0
200,2018-06-11 17:21:07,0.0
201,2018-06-11 17:27:08,0.0
202,2018-06-11 17:35:07,0.0
203,2018-06-11 17:42:06,0.0
204,2018-06-11 17:49:07,0.0
205,2018-06-11 17:56:07,0.0
206,2018-06-11 18:00:13,0.0
207,2018-06-26 12:49:06,0.0
208,2018-06-26 12:56:07,0.0
209,2018-06-26 13:00:11,0.0
210,2018-06-26 13:07:07,0.0
211,2018-06-26 13:14:06,0.0
212,2018-06-26 13:21:06,0.0
213,2018-06-26 13:27:06,0.0
214,2018-06-26 13:35:06,0.0
215,2018-06-26 13:42:06,0.0
216,2018-06-26 13:49:07,0.0
217,2018-06-26 13:56:07,0.0
218,2018-06-26 14:00:13,0.0
219,2018-06-26 14:07:06,0.0
220,2018-06-26 14:14:06,0.0
221,2018-06-26 14:21:08,0.0
222,2018-06-26 14:27:07,0.0
223,2018-06-26 14:35:07,0.0
224,2018-06-26 14:42:07,0.0
225,2018-06-26 14:49:06,0.0
226,2018-06-26 14:56:06,0.0
227,2018-06-26 15:00:11,0.0
228,2018-06-26 15:07:06,0.0
229,2018-06-26 15:14:06,0.0
230,2018-06-26 15:21:07,0.0
231,2018-06-26 15:27:06,0.0
232,2018-06-26 15:35:07,0.0
233,2018-06-26 15:42:07,0.0
234,2018-06-26 15:49:06,0.0
235,2018-06-26 15:56:07,0.0
236,2018-06-26 16:00:15,0.0
237,2018-06-26 16:07:07,0.0
238,2018-06-26 16:14:07,0.0
239,2018-06-26 16:21:07,0.0
240,2018-06-26 16:27:08,0.0
241,2018-06-26 16:35:06,0.0
242,2018-06-26 16:42:07,0.0
243,2018-06-26 16:49:06,0.0
244,2018-06-26 16:56:07,0.0
245,2018-06-26 17:00:10,0.0
246,2018-06-26 17:07:07,0.0
247,2018-06-26 17:14:07,0.0
248,2018-06-26 17:21:06,0.0
249,2018-06-26 17:27:07,0.0
250,2018-06-26 17:35:06,0.0
251,2018-06-26 17:42:07,0.0
252,2018-06-26 17:49:06,0.0
253,2018-06-26 17:56:07,0.0
254,2018-06-26 18:00:13,0.0
255,2018-07-01 12:49:07,0.0
256,2018-07-01 12:56:07,0.0
257,2018-07-01 13:00:11,0.0
258,2018-07-01 13:07:07,0.0
259,2018-07-01 13:14:06,0.0
260,2018-07-01 13:21:07,0.0
261,2018-07-01 13:27:08,0.0
262,2018-07-01 13:35:06,0.0
263,2018-07-01 13:42:08,0.0
264,2018-07-01 13:49:07,0.0
265,2018-07-01 13:56:06,0.0
266,2018-07-01 14:00:13,0.0
267,2018-07-01 14:07:06,0.0
268,2018-07-01 14:14:07,0.0
269,2018-07-01 14:21:07,0.0
270,2018-07-01 14:27:06,0.0
271,2018-07-01 14:35:06,0.0
272,2018-07-01 14:42:06,0.0
273,2018-07-01 14:49:07,0.0
274,2018-07-01 14:56:07,0.0
275,2018-07-01 15:00:11,0.0
276,2018-07-01 15:07:07,0.0
277,2018-07-01 15:14:07,0.0
278,2018-07-01 15:21:08,0.0
279,2018-07-01 15:27:07,0.0
280,2018-07-01 15:35:06,0.0
281,2018-07-01 15:42:06,0.0
282,2018-07-01 15:49:06,0.0
283,2018-07-01 15:56:07,0.0
284,2018-07-01 16:00:17,0.0
285,2018-07-01 16:07:06,0.0
286,2018-07-01 16:14:07,0.0
287,2018-07-01 16:21:07,0.0
288,2018-07-01 16:27:07,0.0
289,2018-07-01 16:35:07,0.0
290,2018-07-01 16:42:07,0.0
291,2018-07-01 16:49:06,0.0
292,2018-07-01 16:56:07,0.0
293,2018-07-01 17:00:12,0.0
294,2018-07-01 17:07:07,0.0
295,2018-07-01 17:14:35,0.0
296,2018-07-01 17:21:07,0.0
297,2018-07-01 17:27:23,0.0
298,2018-07-01 17:35:06,0.0
299,2018-07-01 17:42:07,0.0
300,2018-07-01 17:49:07,0.0
301,2018-07-01 17:56:07,0.0
302,2018-07-01 18:00:15,0.0
303,2018-10-06 14:49:07,0.0
304,2018-10-06 14:56:07,0.0
305,2018-10-06 15:00:12,0.0
306,2018-10-06 15:07:08,0.0
307,2018-10-06 15:14:08,0.0
308,2018-10-06 15:21:08,0.0
309,2018-10-06 15:27:08,0.0
310,2018-10-06 15:35:07,0.0
311,2018-10-06 15:42:07,0.0
312,2018-10-06 15:49:07,0.0
313,2018-10-06 15:56:07,0.0
314,2018-10-06 16:00:19,0.0
315,2018-10-06 16:07:08,0.0
316,2018-10-06 16:14:07,0.0
317,2018-10-06 16:21:07,0.0
