,Date,Time,Waiting Time
340,04/04/2016,2016-04-04 16:27:11,0.0
341,04/04/2016,2016-04-04 16:35:11,0.0
342,04/04/2016,2016-04-04 16:42:12,0.0
343,04/04/2016,2016-04-04 16:49:04,0.0
344,04/04/2016,2016-04-04 16:56:09,0.0
345,04/04/2016,2016-04-04 17:07:14,0.0
346,04/04/2016,2016-04-04 17:14:13,0.0
347,04/04/2016,2016-04-04 17:21:08,0.0
348,04/04/2016,2016-04-04 17:27:11,0.0
349,04/04/2016,2016-04-04 17:35:13,0.0
350,04/04/2016,2016-04-04 18:07:10,0.0
351,04/04/2016,2016-04-04 18:14:08,0.0
352,04/04/2016,2016-04-04 18:21:13,0.0
353,04/04/2016,2016-04-04 18:27:08,0.0
354,04/04/2016,2016-04-04 18:35:22,0.0
355,04/04/2016,2016-04-04 18:42:12,0.0
356,04/04/2016,2016-04-04 18:49:10,0.0
357,04/04/2016,2016-04-04 18:56:15,0.0
358,04/04/2016,2016-04-04 19:07:04,0.0
359,04/04/2016,2016-04-04 19:21:11,0.0
360,04/04/2016,2016-04-04 19:27:19,0.0
361,04/04/2016,2016-04-04 19:35:11,0.0
362,04/04/2016,2016-04-04 19:42:09,0.0
363,04/04/2016,2016-04-04 19:49:10,0.0
364,04/04/2016,2016-04-04 19:56:35,0.0
365,04/04/2016,2016-04-04 20:07:07,0.0
366,04/04/2016,2016-04-04 20:21:10,0.0
367,04/04/2016,2016-04-04 20:27:21,0.0
368,04/04/2016,2016-04-04 20:35:08,0.0
369,04/04/2016,2016-04-04 20:42:05,0.0
370,04/04/2016,2016-04-04 20:49:11,0.0
371,04/04/2016,2016-04-04 20:56:06,0.0
372,04/10/2016,2016-04-10 09:07:14,0.0
373,04/10/2016,2016-04-10 09:14:05,0.0
374,04/10/2016,2016-04-10 09:21:12,0.0
375,04/10/2016,2016-04-10 09:27:09,0.0
376,04/10/2016,2016-04-10 09:35:11,0.0
377,04/10/2016,2016-04-10 09:42:10,0.0
378,04/10/2016,2016-04-10 09:49:07,0.0
379,04/10/2016,2016-04-10 09:56:06,0.0
380,04/10/2016,2016-04-10 10:07:11,0.0
381,04/10/2016,2016-04-10 10:14:14,0.0
382,04/10/2016,2016-04-10 10:21:07,0.0
383,04/10/2016,2016-04-10 10:27:09,0.0
384,04/10/2016,2016-04-10 10:35:11,0.0
385,04/10/2016,2016-04-10 10:49:06,0.0
386,04/10/2016,2016-04-10 10:56:08,0.0
387,04/10/2016,2016-04-10 11:00:11,0.0
388,04/10/2016,2016-04-10 11:07:14,0.0
389,04/10/2016,2016-04-10 11:14:12,0.0
390,04/10/2016,2016-04-10 11:21:08,0.0
391,04/10/2016,2016-04-10 11:27:18,0.0
392,04/10/2016,2016-04-10 11:42:05,0.0
393,04/10/2016,2016-04-10 11:49:10,0.0
394,04/10/2016,2016-04-10 11:56:12,0.0
395,04/10/2016,2016-04-10 12:07:11,0.0
396,04/10/2016,2016-04-10 12:14:11,0.0
397,04/10/2016,2016-04-10 12:21:13,0.0
398,04/10/2016,2016-04-10 12:27:17,0.0
399,04/10/2016,2016-04-10 12:35:08,0.0
400,04/10/2016,2016-04-10 12:42:10,0.0
401,04/10/2016,2016-04-10 12:49:07,0.0
402,04/10/2016,2016-04-10 12:56:06,0.0
403,04/10/2016,2016-04-10 13:07:05,0.0
404,04/10/2016,2016-04-10 13:14:14,0.0
405,04/10/2016,2016-04-10 13:21:13,0.0
406,04/10/2016,2016-04-10 13:27:07,0.0
407,04/10/2016,2016-04-10 13:35:10,0.0
408,04/10/2016,2016-04-10 13:42:10,0.0
409,04/10/2016,2016-04-10 13:49:08,0.0
410,04/10/2016,2016-04-10 13:56:10,0.0
411,04/10/2016,2016-04-10 14:07:11,0.0
412,04/10/2016,2016-04-10 14:14:13,0.0
413,04/10/2016,2016-04-10 14:21:45,0.0
414,04/10/2016,2016-04-10 14:27:04,0.0
415,04/10/2016,2016-04-10 14:35:06,0.0
416,04/10/2016,2016-04-10 14:42:34,0.0
417,04/10/2016,2016-04-10 14:49:10,0.0
418,04/10/2016,2016-04-10 14:56:09,0.0
419,04/10/2016,2016-04-10 15:00:15,0.0
420,04/10/2016,2016-04-10 15:07:12,0.0
421,04/10/2016,2016-04-10 15:14:13,0.0
422,04/10/2016,2016-04-10 15:21:13,0.0
423,04/10/2016,2016-04-10 15:27:44,0.0
424,04/10/2016,2016-04-10 15:42:18,0.0
425,04/10/2016,2016-04-10 15:49:04,0.0
426,04/10/2016,2016-04-10 15:56:07,0.0
427,04/10/2016,2016-04-10 16:07:12,0.0
428,04/10/2016,2016-04-10 16:14:07,0.0
429,04/10/2016,2016-04-10 16:21:08,0.0
430,04/10/2016,2016-04-10 16:27:05,0.0
431,04/10/2016,2016-04-10 16:35:11,0.0
432,04/10/2016,2016-04-10 16:42:08,0.0
433,04/10/2016,2016-04-10 16:49:06,0.0
434,04/10/2016,2016-04-10 16:56:10,0.0
435,04/10/2016,2016-04-10 17:00:11,0.0
436,04/10/2016,2016-04-10 17:07:12,0.0
437,04/10/2016,2016-04-10 17:14:04,0.0
438,04/10/2016,2016-04-10 17:21:09,0.0
439,04/10/2016,2016-04-10 17:27:46,0.0
440,04/10/2016,2016-04-10 17:35:10,0.0
441,04/10/2016,2016-04-10 17:42:06,0.0
442,04/10/2016,2016-04-10 17:49:06,0.0
443,04/10/2016,2016-04-10 17:56:09,0.0
444,04/10/2016,2016-04-10 18:00:16,0.0
445,04/10/2016,2016-04-10 18:07:08,0.0
446,04/10/2016,2016-04-10 18:14:32,0.0
447,04/10/2016,2016-04-10 18:21:07,0.0
448,04/10/2016,2016-04-10 18:27:11,0.0
449,04/10/2016,2016-04-10 18:35:14,0.0
450,04/10/2016,2016-04-10 18:42:11,0.0
451,04/10/2016,2016-04-10 18:49:09,0.0
452,04/10/2016,2016-04-10 18:56:09,0.0
453,04/10/2016,2016-04-10 19:07:06,0.0
454,04/10/2016,2016-04-10 19:14:08,0.0
455,04/10/2016,2016-04-10 19:21:07,0.0
456,04/10/2016,2016-04-10 19:27:09,0.0
457,04/10/2016,2016-04-10 19:35:09,0.0
458,04/10/2016,2016-04-10 19:42:11,0.0
459,04/10/2016,2016-04-10 19:49:10,0.0
460,04/10/2016,2016-04-10 19:56:11,0.0
461,04/10/2016,2016-04-10 20:07:06,0.0
462,04/10/2016,2016-04-10 20:14:11,0.0
463,04/10/2016,2016-04-10 20:21:09,0.0
464,04/10/2016,2016-04-10 20:27:10,0.0
465,04/10/2016,2016-04-10 20:35:11,0.0
466,04/10/2016,2016-04-10 20:42:09,0.0
467,04/10/2016,2016-04-10 20:49:11,0.0
468,04/10/2016,2016-04-10 20:56:46,0.0
469,05/08/2016,2016-05-08 11:08:03,0.0
470,01/15/2017,2017-01-15 09:07:07,0.0
471,01/15/2017,2017-01-15 22:21:18,0.0
472,01/15/2017,2017-01-15 22:27:39,0.0
473,01/15/2017,2017-01-15 22:35:27,0.0
474,01/15/2017,2017-01-15 22:42:18,0.0
475,01/15/2017,2017-01-15 22:49:10,0.0
476,01/15/2017,2017-01-15 22:56:15,0.0
477,05/12/2017,2017-05-12 09:23:03,1.0
478,09/08/2017,2017-09-08 12:35:06,0.0
479,09/08/2017,2017-09-08 12:42:07,0.0
480,09/08/2017,2017-09-08 12:49:06,0.0
481,09/08/2017,2017-09-08 12:56:07,0.0
482,09/08/2017,2017-09-08 13:00:11,0.0
483,09/08/2017,2017-09-08 13:07:07,0.0
484,09/08/2017,2017-09-08 13:14:07,0.0
485,09/08/2017,2017-09-08 13:21:07,0.0
486,09/08/2017,2017-09-08 13:27:07,0.0
487,09/08/2017,2017-09-08 13:35:06,0.0
488,09/08/2017,2017-09-08 13:42:07,0.0
489,09/08/2017,2017-09-08 13:49:07,0.0
490,09/08/2017,2017-09-08 13:56:06,0.0
491,09/08/2017,2017-09-08 14:00:12,0.0
492,09/08/2017,2017-09-08 14:07:06,0.0
493,09/08/2017,2017-09-08 14:14:07,0.0
494,09/08/2017,2017-09-08 14:21:08,0.0
495,09/08/2017,2017-09-08 14:27:10,0.0
